C/A,UNIT,SCP,DATE,TIME,DESC,ENTRIES,EXITS,DATETIME,TURNSTILE_ID,NET_ENTRIES,NET_EXITS,BUSYNESS
A011,R080,01-00-04,08-26-13,12:00:00,REGULAR,8512377.0,8829657.0,2013-08-26 12:00:00,A011-R080-01-00-04,219.0,742.0,961.0
A011,R080,01-00-04,08-26-13,16:00:00,REGULAR,8512646.0,8830019.0,2013-08-26 16:00:00,A011-R080-01-00-04,269.0,362.0,631.0
A011,R080,01-00-04,08-26-13,20:00:00,REGULAR,8513513.0,8830403.0,2013-08-26 20:00:00,A011-R080-01-00-04,867.0,384.0,1251.0
A011,R080,01-00-05,08-26-13,00:00:00,REGULAR,10941350.0,9888958.0,2013-08-26 00:00:00,A011-R080-01-00-05,260.0,171.0,431.0
A011,R080,01-00-05,08-26-13,04:00:00,REGULAR,10941408.0,9888988.0,2013-08-26 04:00:00,A011-R080-01-00-05,58.0,30.0,88.0
A011,R080,01-00-05,08-26-13,08:00:00,REGULAR,10941456.0,9889225.0,2013-08-26 08:00:00,A011-R080-01-00-05,48.0,237.0,285.0
A011,R080,01-00-05,08-26-13,12:00:00,REGULAR,10941662.0,9890150.0,2013-08-26 12:00:00,A011-R080-01-00-05,206.0,925.0,1131.0
A011,R080,01-00-05,08-26-13,16:00:00,REGULAR,10942041.0,9890572.0,2013-08-26 16:00:00,A011-R080-01-00-05,379.0,422.0,801.0
A011,R080,01-00-05,08-26-13,20:00:00,REGULAR,10943149.0,9890893.0,2013-08-26 20:00:00,A011-R080-01-00-05,1108.0,321.0,1429.0
A013,R081,01-00-00,08-26-13,00:00:00,REGULAR,4917584.0,28191407.0,2013-08-26 00:00:00,A013-R081-01-00-00,118.0,425.0,543.0
A013,R081,01-00-00,08-26-13,04:00:00,REGULAR,4917607.0,28191477.0,2013-08-26 04:00:00,A013-R081-01-00-00,23.0,70.0,93.0
A013,R081,01-00-00,08-26-13,08:00:00,REGULAR,4917622.0,28191896.0,2013-08-26 08:00:00,A013-R081-01-00-00,15.0,419.0,434.0
A013,R081,01-00-00,08-26-13,12:00:00,REGULAR,4917652.0,28193258.0,2013-08-26 12:00:00,A013-R081-01-00-00,30.0,1362.0,1392.0
A013,R081,01-00-00,08-26-13,16:00:00,REGULAR,4917738.0,28194186.0,2013-08-26 16:00:00,A013-R081-01-00-00,86.0,928.0,1014.0
A013,R081,01-00-00,08-26-13,20:00:00,REGULAR,4918042.0,28195239.0,2013-08-26 20:00:00,A013-R081-01-00-00,304.0,1053.0,1357.0
A013,R081,01-03-00,08-26-13,00:00:00,REGULAR,2045721.0,2407137.0,2013-08-26 00:00:00,A013-R081-01-03-00,266.0,130.0,396.0
A013,R081,01-03-00,08-26-13,04:00:00,REGULAR,2045749.0,2407163.0,2013-08-26 04:00:00,A013-R081-01-03-00,28.0,26.0,54.0
A013,R081,01-03-00,08-26-13,08:00:00,REGULAR,2045774.0,2407288.0,2013-08-26 08:00:00,A013-R081-01-03-00,25.0,125.0,150.0
A013,R081,01-03-00,08-26-13,12:00:00,REGULAR,2045884.0,2407800.0,2013-08-26 12:00:00,A013-R081-01-03-00,110.0,512.0,622.0
A013,R081,01-03-00,08-26-13,16:00:00,REGULAR,2046079.0,2408061.0,2013-08-26 16:00:00,A013-R081-01-03-00,195.0,261.0,456.0
A013,R081,01-03-00,08-26-13,20:00:00,REGULAR,2046813.0,2408384.0,2013-08-26 20:00:00,A013-R081-01-03-00,734.0,323.0,1057.0
A013,R081,01-03-01,08-26-13,00:00:00,REGULAR,2751564.0,1489299.0,2013-08-26 00:00:00,A013-R081-01-03-01,279.0,58.0,337.0
A013,R081,01-03-01,08-26-13,04:00:00,REGULAR,2751613.0,1489310.0,2013-08-26 04:00:00,A013-R081-01-03-01,49.0,11.0,60.0
A013,R081,01-03-01,08-26-13,08:00:00,REGULAR,2751638.0,1489415.0,2013-08-26 08:00:00,A013-R081-01-03-01,25.0,105.0,130.0
A013,R081,01-03-01,08-26-13,12:00:00,REGULAR,2751743.0,1489731.0,2013-08-26 12:00:00,A013-R081-01-03-01,105.0,316.0,421.0
A013,R081,01-03-01,08-26-13,16:00:00,REGULAR,2751980.0,1489853.0,2013-08-26 16:00:00,A013-R081-01-03-01,237.0,122.0,359.0
A013,R081,01-03-01,08-26-13,20:00:00,REGULAR,2752787.0,1490019.0,2013-08-26 20:00:00,A013-R081-01-03-01,807.0,166.0,973.0
A013,R081,01-03-02,08-26-13,00:00:00,REGULAR,1283520.0,585754.0,2013-08-26 00:00:00,A013-R081-01-03-02,342.0,61.0,403.0
A013,R081,01-03-02,08-26-13,04:00:00,REGULAR,1283590.0,585759.0,2013-08-26 04:00:00,A013-R081-01-03-02,70.0,5.0,75.0
A013,R081,01-03-02,08-26-13,08:00:00,REGULAR,1283630.0,585917.0,2013-08-26 08:00:00,A013-R081-01-03-02,40.0,158.0,198.0
A013,R081,01-03-02,08-26-13,12:00:00,REGULAR,1283811.0,586351.0,2013-08-26 12:00:00,A013-R081-01-03-02,181.0,434.0,615.0
A013,R081,01-03-02,08-26-13,16:00:00,REGULAR,1284209.0,586541.0,2013-08-26 16:00:00,A013-R081-01-03-02,398.0,190.0,588.0
A013,R081,01-03-02,08-26-13,20:00:00,REGULAR,1285370.0,586728.0,2013-08-26 20:00:00,A013-R081-01-03-02,1161.0,187.0,1348.0
A013,R081,01-05-00,08-26-13,00:00:00,REGULAR,180.0,0.0,2013-08-26 00:00:00,A013-R081-01-05-00,0.0,0.0,0.0
A013,R081,01-05-00,08-26-13,04:00:00,REGULAR,180.0,0.0,2013-08-26 04:00:00,A013-R081-01-05-00,0.0,0.0,0.0
A013,R081,01-05-00,08-26-13,08:00:00,REGULAR,180.0,0.0,2013-08-26 08:00:00,A013-R081-01-05-00,0.0,0.0,0.0
A013,R081,01-05-00,08-26-13,12:00:00,REGULAR,180.0,0.0,2013-08-26 12:00:00,A013-R081-01-05-00,0.0,0.0,0.0
A013,R081,01-05-00,08-26-13,16:00:00,REGULAR,180.0,0.0,2013-08-26 16:00:00,A013-R081-01-05-00,0.0,0.0,0.0
A013,R081,01-05-00,08-26-13,20:00:00,REGULAR,180.0,0.0,2013-08-26 20:00:00,A013-R081-01-05-00,0.0,0.0,0.0
A013,R081,01-05-01,08-26-13,00:00:00,REGULAR,0.0,320.0,2013-08-26 00:00:00,A013-R081-01-05-01,0.0,0.0,0.0
A013,R081,01-05-01,08-26-13,04:00:00,REGULAR,0.0,320.0,2013-08-26 04:00:00,A013-R081-01-05-01,0.0,0.0,0.0
A013,R081,01-05-01,08-26-13,08:00:00,REGULAR,0.0,320.0,2013-08-26 08:00:00,A013-R081-01-05-01,0.0,0.0,0.0
A013,R081,01-05-01,08-26-13,12:00:00,REGULAR,0.0,320.0,2013-08-26 12:00:00,A013-R081-01-05-01,0.0,0.0,0.0
A013,R081,01-05-01,08-26-13,16:00:00,REGULAR,0.0,320.0,2013-08-26 16:00:00,A013-R081-01-05-01,0.0,0.0,0.0
A013,R081,01-05-01,08-26-13,20:00:00,REGULAR,0.0,320.0,2013-08-26 20:00:00,A013-R081-01-05-01,0.0,0.0,0.0
A014,R081,02-00-00,08-26-13,00:00:00,REGULAR,5207139.0,1671808.0,2013-08-26 00:00:00,A014-R081-02-00-00,344.0,54.0,398.0
A014,R081,02-00-00,08-26-13,04:00:00,REGULAR,5207220.0,1671819.0,2013-08-26 04:00:00,A014-R081-02-00-00,81.0,11.0,92.0
A014,R081,02-00-00,08-26-13,08:00:00,REGULAR,5207253.0,1671905.0,2013-08-26 08:00:00,A014-R081-02-00-00,33.0,86.0,119.0
A014,R081,02-00-00,08-26-13,12:00:00,REGULAR,5207422.0,1672173.0,2013-08-26 12:00:00,A014-R081-02-00-00,169.0,268.0,437.0
A014,R081,02-00-00,08-26-13,16:00:00,REGULAR,5207727.0,1672255.0,2013-08-26 16:00:00,A014-R081-02-00-00,305.0,82.0,387.0
A014,R081,02-00-00,08-26-13,20:00:00,REGULAR,5208461.0,1672353.0,2013-08-26 20:00:00,A014-R081-02-00-00,734.0,98.0,832.0
A014,R081,02-00-01,08-26-13,00:00:00,REGULAR,4648446.0,2253659.0,2013-08-26 00:00:00,A014-R081-02-00-01,213.0,72.0,285.0
A014,R081,02-00-01,08-26-13,04:00:00,REGULAR,4648494.0,2253664.0,2013-08-26 04:00:00,A014-R081-02-00-01,48.0,5.0,53.0
A014,R081,02-00-01,08-26-13,08:00:00,REGULAR,4648515.0,2253760.0,2013-08-26 08:00:00,A014-R081-02-00-01,21.0,96.0,117.0
A014,R081,02-00-01,08-26-13,12:00:00,REGULAR,4648606.0,2254028.0,2013-08-26 12:00:00,A014-R081-02-00-01,91.0,268.0,359.0
A014,R081,02-00-01,08-26-13,16:00:00,REGULAR,4648822.0,2254123.0,2013-08-26 16:00:00,A014-R081-02-00-01,216.0,95.0,311.0
A014,R081,02-00-01,08-26-13,20:00:00,REGULAR,4649441.0,2254232.0,2013-08-26 20:00:00,A014-R081-02-00-01,619.0,109.0,728.0
A014,R081,02-00-02,08-26-13,00:00:00,REGULAR,4154660.0,8325894.0,2013-08-26 00:00:00,A014-R081-02-00-02,164.0,137.0,301.0
A014,R081,02-00-02,08-26-13,04:00:00,REGULAR,4154684.0,8325919.0,2013-08-26 04:00:00,A014-R081-02-00-02,24.0,25.0,49.0
A014,R081,02-00-02,08-26-13,08:00:00,REGULAR,4154694.0,8326156.0,2013-08-26 08:00:00,A014-R081-02-00-02,10.0,237.0,247.0
A014,R081,02-00-02,08-26-13,12:00:00,REGULAR,4154754.0,8326792.0,2013-08-26 12:00:00,A014-R081-02-00-02,60.0,636.0,696.0
A014,R081,02-00-02,08-26-13,16:00:00,REGULAR,4154890.0,8327095.0,2013-08-26 16:00:00,A014-R081-02-00-02,136.0,303.0,439.0
A014,R081,02-00-02,08-26-13,20:00:00,REGULAR,4155351.0,8327393.0,2013-08-26 20:00:00,A014-R081-02-00-02,461.0,298.0,759.0
A014,R081,02-06-00,08-26-13,00:00:00,REGULAR,566070.0,1621019.0,2013-08-26 00:00:00,A014-R081-02-06-00,19.0,128.0,147.0
A014,R081,02-06-00,08-26-13,04:00:00,REGULAR,566072.0,1621024.0,2013-08-26 04:00:00,A014-R081-02-06-00,2.0,5.0,7.0
A014,R081,02-06-00,08-26-13,08:00:00,REGULAR,566072.0,1621037.0,2013-08-26 08:00:00,A014-R081-02-06-00,0.0,13.0,13.0
A014,R081,02-06-00,08-26-13,12:00:00,REGULAR,566074.0,1621103.0,2013-08-26 12:00:00,A014-R081-02-06-00,2.0,66.0,68.0
A014,R081,02-06-00,08-26-13,16:00:00,REGULAR,566083.0,1621237.0,2013-08-26 16:00:00,A014-R081-02-06-00,9.0,134.0,143.0
A014,R081,02-06-00,08-26-13,20:00:00,REGULAR,566104.0,1621383.0,2013-08-26 20:00:00,A014-R081-02-06-00,21.0,146.0,167.0
A014,R081,02-06-01,08-26-13,00:00:00,REGULAR,230001.0,4351478.0,2013-08-26 00:00:00,A014-R081-02-06-01,3.0,173.0,176.0
A014,R081,02-06-01,08-26-13,04:00:00,REGULAR,230001.0,4351493.0,2013-08-26 04:00:00,A014-R081-02-06-01,0.0,15.0,15.0
A014,R081,02-06-01,08-26-13,08:00:00,REGULAR,230001.0,4351540.0,2013-08-26 08:00:00,A014-R081-02-06-01,0.0,47.0,47.0
A014,R081,02-06-01,08-26-13,12:00:00,REGULAR,230001.0,4351773.0,2013-08-26 12:00:00,A014-R081-02-06-01,0.0,233.0,233.0
A014,R081,02-06-01,08-26-13,16:00:00,REGULAR,230001.0,4352094.0,2013-08-26 16:00:00,A014-R081-02-06-01,0.0,321.0,321.0
A014,R081,02-06-01,08-26-13,20:00:00,REGULAR,230006.0,4352477.0,2013-08-26 20:00:00,A014-R081-02-06-01,5.0,383.0,388.0
A015,R081,00-00-00,08-26-13,00:00:00,REGULAR,8284567.0,2868684.0,2013-08-26 00:00:00,A015-R081-00-00-00,231.0,52.0,283.0
A015,R081,00-00-00,08-26-13,04:00:00,REGULAR,8284594.0,2868689.0,2013-08-26 04:00:00,A015-R081-00-00-00,0.0,0.0,0.0
A015,R081,00-00-00,08-26-13,08:00:00,REGULAR,8284661.0,2868828.0,2013-08-26 08:00:00,A015-R081-00-00-00,67.0,139.0,206.0
A015,R081,00-00-00,08-26-13,12:00:00,REGULAR,8285049.0,2869174.0,2013-08-26 12:00:00,A015-R081-00-00-00,388.0,346.0,734.0
A015,R081,00-00-00,08-26-13,16:00:00,REGULAR,8285494.0,2869303.0,2013-08-26 16:00:00,A015-R081-00-00-00,445.0,129.0,574.0
A015,R081,00-00-00,08-26-13,20:00:00,REGULAR,8286610.0,2869434.0,2013-08-26 20:00:00,A015-R081-00-00-00,1116.0,131.0,1247.0
A015,R081,00-00-01,08-26-13,00:00:00,REGULAR,1445030.0,343755.0,2013-08-26 00:00:00,A015-R081-00-00-01,161.0,12.0,173.0
A015,R081,00-00-01,08-26-13,04:00:00,REGULAR,1445051.0,343757.0,2013-08-26 04:00:00,A015-R081-00-00-01,0.0,0.0,0.0
A015,R081,00-00-01,08-26-13,08:00:00,REGULAR,1445080.0,343829.0,2013-08-26 08:00:00,A015-R081-00-00-01,29.0,72.0,101.0
A015,R081,00-00-01,08-26-13,12:00:00,REGULAR,1445400.0,344047.0,2013-08-26 12:00:00,A015-R081-00-00-01,320.0,218.0,538.0
A015,R081,00-00-01,08-26-13,16:00:00,REGULAR,1445717.0,344102.0,2013-08-26 16:00:00,A015-R081-00-00-01,317.0,55.0,372.0
A015,R081,00-00-01,08-26-13,20:00:00,REGULAR,1446610.0,344166.0,2013-08-26 20:00:00,A015-R081-00-00-01,893.0,64.0,957.0
A015,R081,00-00-02,08-26-13,00:00:00,REGULAR,408100.0,97318.0,2013-08-26 00:00:00,A015-R081-00-00-02,126.0,14.0,140.0
A015,R081,00-00-02,08-26-13,04:00:00,REGULAR,408123.0,97319.0,2013-08-26 04:00:00,A015-R081-00-00-02,23.0,1.0,24.0
A015,R081,00-00-02,08-26-13,08:00:00,REGULAR,408138.0,97372.0,2013-08-26 08:00:00,A015-R081-00-00-02,15.0,53.0,68.0
A015,R081,00-00-02,08-26-13,12:00:00,REGULAR,408338.0,97571.0,2013-08-26 12:00:00,A015-R081-00-00-02,200.0,199.0,399.0
A015,R081,00-00-02,08-26-13,16:00:00,REGULAR,408578.0,97604.0,2013-08-26 16:00:00,A015-R081-00-00-02,240.0,33.0,273.0
A015,R081,00-00-02,08-26-13,20:00:00,REGULAR,409268.0,97648.0,2013-08-26 20:00:00,A015-R081-00-00-02,690.0,44.0,734.0
A015,R081,00-00-03,08-26-13,00:00:00,REGULAR,6069999.0,2910716.0,2013-08-26 00:00:00,A015-R081-00-00-03,94.0,13.0,107.0
A015,R081,00-00-03,08-26-13,04:00:00,REGULAR,6070018.0,2910716.0,2013-08-26 04:00:00,A015-R081-00-00-03,19.0,0.0,19.0
A015,R081,00-00-03,08-26-13,08:00:00,REGULAR,6070029.0,2910802.0,2013-08-26 08:00:00,A015-R081-00-00-03,11.0,86.0,97.0
A015,R081,00-00-03,08-26-13,12:00:00,REGULAR,6070176.0,2911024.0,2013-08-26 12:00:00,A015-R081-00-00-03,147.0,222.0,369.0
A015,R081,00-00-03,08-26-13,16:00:00,REGULAR,6070356.0,2911070.0,2013-08-26 16:00:00,A015-R081-00-00-03,180.0,46.0,226.0
A015,R081,00-00-03,08-26-13,20:00:00,REGULAR,6070893.0,2911116.0,2013-08-26 20:00:00,A015-R081-00-00-03,537.0,46.0,583.0
A015,R081,00-03-00,08-26-13,00:00:00,REGULAR,5076040.0,6892226.0,2013-08-26 00:00:00,A015-R081-00-03-00,112.0,48.0,160.0
A015,R081,00-03-00,08-26-13,04:00:00,REGULAR,5076053.0,6892233.0,2013-08-26 04:00:00,A015-R081-00-03-00,13.0,7.0,20.0
A015,R081,00-03-00,08-26-13,08:00:00,REGULAR,5076076.0,6892386.0,2013-08-26 08:00:00,A015-R081-00-03-00,23.0,153.0,176.0
A015,R081,00-03-00,08-26-13,12:00:00,REGULAR,5076205.0,6892889.0,2013-08-26 12:00:00,A015-R081-00-03-00,129.0,503.0,632.0
A015,R081,00-03-00,08-26-13,16:00:00,REGULAR,5076354.0,6893045.0,2013-08-26 16:00:00,A015-R081-00-03-00,149.0,156.0,305.0
A015,R081,00-03-00,08-26-13,20:00:00,REGULAR,5076770.0,6893178.0,2013-08-26 20:00:00,A015-R081-00-03-00,416.0,133.0,549.0
A015,R081,00-03-01,08-26-13,00:00:00,REGULAR,4289116.0,16057523.0,2013-08-26 00:00:00,A015-R081-00-03-01,59.0,92.0,151.0
A015,R081,00-03-01,08-26-13,04:00:00,REGULAR,4289130.0,16057544.0,2013-08-26 04:00:00,A015-R081-00-03-01,14.0,21.0,35.0
A015,R081,00-03-01,08-26-13,08:00:00,REGULAR,4289149.0,16057976.0,2013-08-26 08:00:00,A015-R081-00-03-01,19.0,432.0,451.0
A015,R081,00-03-01,08-26-13,12:00:00,REGULAR,4289239.0,16059081.0,2013-08-26 12:00:00,A015-R081-00-03-01,90.0,1105.0,1195.0
A015,R081,00-03-01,08-26-13,16:00:00,REGULAR,4289310.0,16059485.0,2013-08-26 16:00:00,A015-R081-00-03-01,71.0,404.0,475.0
A015,R081,00-03-01,08-26-13,20:00:00,REGULAR,4289633.0,16059765.0,2013-08-26 20:00:00,A015-R081-00-03-01,323.0,280.0,603.0
A016,R081,03-00-00,08-26-13,00:00:00,REGULAR,1362223.0,1661218.0,2013-08-26 00:00:00,A016-R081-03-00-00,180.0,73.0,253.0
A016,R081,03-00-00,08-26-13,04:00:00,REGULAR,1362259.0,1661234.0,2013-08-26 04:00:00,A016-R081-03-00-00,36.0,16.0,52.0
A016,R081,03-00-00,08-26-13,08:00:00,REGULAR,1362274.0,1661494.0,2013-08-26 08:00:00,A016-R081-03-00-00,15.0,260.0,275.0
A016,R081,03-00-00,08-26-13,12:00:00,REGULAR,1362426.0,1662120.0,2013-08-26 12:00:00,A016-R081-03-00-00,152.0,626.0,778.0
A016,R081,03-00-00,08-26-13,16:00:00,REGULAR,1362661.0,1662330.0,2013-08-26 16:00:00,A016-R081-03-00-00,235.0,210.0,445.0
A016,R081,03-00-00,08-26-13,20:00:00,REGULAR,1363186.0,1662533.0,2013-08-26 20:00:00,A016-R081-03-00-00,525.0,203.0,728.0
A016,R081,03-00-01,08-26-13,00:00:00,REGULAR,2389296.0,846616.0,2013-08-26 00:00:00,A016-R081-03-00-01,221.0,22.0,243.0
A016,R081,03-00-01,08-26-13,04:00:00,REGULAR,2389348.0,846627.0,2013-08-26 04:00:00,A016-R081-03-00-01,52.0,11.0,63.0
A016,R081,03-00-01,08-26-13,08:00:00,REGULAR,2389409.0,846729.0,2013-08-26 08:00:00,A016-R081-03-00-01,61.0,102.0,163.0
A016,R081,03-00-01,08-26-13,12:00:00,REGULAR,2389608.0,846992.0,2013-08-26 12:00:00,A016-R081-03-00-01,199.0,263.0,462.0
A016,R081,03-00-01,08-26-13,16:00:00,REGULAR,2389949.0,847081.0,2013-08-26 16:00:00,A016-R081-03-00-01,341.0,89.0,430.0
A016,R081,03-00-01,08-26-13,20:00:00,REGULAR,2390582.0,847134.0,2013-08-26 20:00:00,A016-R081-03-00-01,633.0,53.0,686.0
A016,R081,03-00-02,08-26-13,00:00:00,REGULAR,10524344.0,3411137.0,2013-08-26 00:00:00,A016-R081-03-00-02,266.0,16.0,282.0
A016,R081,03-00-02,08-26-13,04:00:00,REGULAR,10524409.0,3411145.0,2013-08-26 04:00:00,A016-R081-03-00-02,65.0,8.0,73.0
A016,R081,03-00-02,08-26-13,08:00:00,REGULAR,10524470.0,3411274.0,2013-08-26 08:00:00,A016-R081-03-00-02,61.0,129.0,190.0
A016,R081,03-00-02,08-26-13,12:00:00,REGULAR,10524786.0,3411540.0,2013-08-26 12:00:00,A016-R081-03-00-02,316.0,266.0,582.0
A016,R081,03-00-02,08-26-13,16:00:00,REGULAR,10525219.0,3411606.0,2013-08-26 16:00:00,A016-R081-03-00-02,433.0,66.0,499.0
A016,R081,03-00-02,08-26-13,20:00:00,REGULAR,10525976.0,3411647.0,2013-08-26 20:00:00,A016-R081-03-00-02,757.0,41.0,798.0
A016,R081,03-06-00,08-26-13,00:00:00,REGULAR,984811.0,325817.0,2013-08-26 00:00:00,A016-R081-03-06-00,20.0,1.0,21.0
A016,R081,03-06-00,08-26-13,04:00:00,REGULAR,984817.0,325817.0,2013-08-26 04:00:00,A016-R081-03-06-00,6.0,0.0,6.0
A016,R081,03-06-00,08-26-13,08:00:00,REGULAR,984822.0,325830.0,2013-08-26 08:00:00,A016-R081-03-06-00,5.0,13.0,18.0
A016,R081,03-06-00,08-26-13,12:00:00,REGULAR,984855.0,325869.0,2013-08-26 12:00:00,A016-R081-03-06-00,33.0,39.0,72.0
A016,R081,03-06-00,08-26-13,16:00:00,REGULAR,984887.0,325878.0,2013-08-26 16:00:00,A016-R081-03-06-00,32.0,9.0,41.0
A016,R081,03-06-00,08-26-13,20:00:00,REGULAR,984971.0,325884.0,2013-08-26 20:00:00,A016-R081-03-06-00,84.0,6.0,90.0
A016,R081,03-06-01,08-26-13,00:00:00,REGULAR,684716.0,557448.0,2013-08-26 00:00:00,A016-R081-03-06-01,16.0,4.0,20.0
A016,R081,03-06-01,08-26-13,04:00:00,REGULAR,684723.0,557453.0,2013-08-26 04:00:00,A016-R081-03-06-01,7.0,5.0,12.0
A016,R081,03-06-01,08-26-13,08:00:00,REGULAR,684725.0,557479.0,2013-08-26 08:00:00,A016-R081-03-06-01,2.0,26.0,28.0
A016,R081,03-06-01,08-26-13,12:00:00,REGULAR,684758.0,557558.0,2013-08-26 12:00:00,A016-R081-03-06-01,33.0,79.0,112.0
A016,R081,03-06-01,08-26-13,16:00:00,REGULAR,684787.0,557578.0,2013-08-26 16:00:00,A016-R081-03-06-01,29.0,20.0,49.0
A016,R081,03-06-01,08-26-13,20:00:00,REGULAR,684810.0,557594.0,2013-08-26 20:00:00,A016-R081-03-06-01,23.0,16.0,39.0
A021,R032,01-00-00,08-26-13,00:00:00,REGULAR,3067075.0,3645643.0,2013-08-26 00:00:00,A021-R032-01-00-00,185.0,155.0,340.0
A021,R032,01-00-00,08-26-13,04:00:00,REGULAR,3067119.0,3645669.0,2013-08-26 04:00:00,A021-R032-01-00-00,44.0,26.0,70.0
A021,R032,01-00-00,08-26-13,08:00:00,REGULAR,3067383.0,3645963.0,2013-08-26 08:00:00,A021-R032-01-00-00,264.0,294.0,558.0
A021,R032,01-00-00,08-26-13,12:00:00,REGULAR,3067867.0,3647535.0,2013-08-26 12:00:00,A021-R032-01-00-00,484.0,1572.0,2056.0
A021,R032,01-00-00,08-26-13,16:00:00,REGULAR,3068390.0,3648205.0,2013-08-26 16:00:00,A021-R032-01-00-00,523.0,670.0,1193.0
A021,R032,01-00-00,08-26-13,20:00:00,REGULAR,3069893.0,3648845.0,2013-08-26 20:00:00,A021-R032-01-00-00,1503.0,640.0,2143.0
